-26.493809,-1.303668,3.5699503,-33.501938,3.7790222,1.7037293,-35.054871,3.3394818,4.7208614,-31.00565,5.5180392,6.0582113,-35.841076,6.8318038,.61454004,-52.121967,4.2377253,1.0055252,-65.771469,2.9499807,.56810427,-43.019859,2.047507,2.6693559,-44.809158,7.6003351,.64965481,-43.310265,1.331136,1.1812377,-49.908844,6.8576307,2.4912369,-47.838299,7.8706417,4.5855975,-48.908966,6.3593721,.29185447,-44.432907,.42089573,-3.9668674,-38.104641,.54731458,.16482253,-40.681805,1.537068,2.4059334,-49.12204,.4637582,2.7978678,-59.094986,5.4349895,2.632071,-37.638134,1.0405099,3.71877,-48.864994,2.3503325,2.8565617,-58.499081,2.2062182,-1.2481031,-58.595715,8.3942032,2.0866575,-52.344685,4.4376283,1.8749715,-34.823986,-2.0633402,1.1529841,-38.878342,3.2623627,1.9936161,-21.232918,-4.6742015,2.7848966,-53.370083,4.2373481,2.1651962,-49.527946,-.14004479,-1.6222697,-47.522274,5.7382035,-.26584655,-26.571243,2.5536153,-1.0455561,-52.201038,8.8782187,-2.5191309,-47.958221,-2.7840371,4.1296287,-39.827686,-1.1017416,6.6486759,-49.017277,6.3412042,3.1128697,-70.550323,5.6121073,2.4118917,-59.369827,1.4815774,2.2851377,-43.326096,3.3339198,-2.3889592,-51.816364,2.3299227,-2.3688376,-47.790947,2.4906492,3.2135885,-45.533764,.067569807,1.3963863,-45.661743,3.3565927,3.1044335,-41.483273,2.6041627,6.4528923,-36.514706,2.3120832,-1.5378273,-33.80323,2.6888449,-.82900518,-38.962795,-5.3320599,-1.8093714,-42.693222,2.5273633,.0095714713,-42.996098,1.3548272,.34990352
-25.941141,-.95421672,4.6154904,-23.801741,2.9533267,2.8927383,-25.604704,5.5601745,2.2881451,-27.514906,3.2380681,1.7858019,-20.647268,3.4350445,4.2644591,-30.989107,-1.8868209,10.189425,-32.554455,-1.3558835,6.3463268,-25.000881,-.87243187,-.079117708,-30.739098,5.5662265,5.2845821,-29.549196,-2.3231604,3.5072861,-35.001492,-.72070664,6.8985734,-34.123699,3.314429,7.1827369,-28.821609,1.2829185,3.4455636,-16.462759,-4.6768022,5.8172879,-23.214256,-2.147644,1.3679415,-26.304546,-1.3086979,.94227606,-29.813395,-3.7694721,1.2318566,-33.458874,-2.6574507,2.9045391,-17.109446,-4.1028223,.36606553,-30.216906,-1.6857325,3.0450656,-34.150425,-.036143146,5.1808496,-24.400547,-1.5552763,4.5022979,-32.641411,.25146866,4.0973558,-23.343134,-.58512926,2.6201274,-28.804411,1.6243137,2.7282171,-16.605995,-4.8439198,1.1622223,-26.772499,-3.7026589,2.8653076,-34.337757,-3.1204252,4.0276699,-29.723042,3.1835823,1.2140146,-20.952665,2.2632697,.43277144,-23.953547,3.4612052,6.2826772,-34.265953,1.5136271,7.3522272,-27.194626,-2.3832986,2.1347444,-32.74382,3.8246899,11.472333,-33.668068,.10771834,8.3621826,-35.829239,.9540453,6.2607951,-25.612825,.66207105,3.7958031,-26.57128,.19975044,4.8206267,-23.288652,-1.2797924,6.2489076,-27.04138,-1.4357368,4.8626261,-30.494659,1.6099713,4.5919237,-31.932348,-.4277035,3.796138,-19.524055,.085690208,.18831792,-25.607058,1.6139494,.051304366,-19.284883,-5.0864582,2.3283229,-26.583353,-.6983121,3.6497467,-30.418621,.64187723,.15794125
-27.003418,-2.0676677,-3.370465,-27.308254,2.7200615,.44228286,-26.206703,2.5431461,1.4239575,-25.898106,4.9229388,2.3807213,-29.822094,3.1092098,1.8651837,-35.904659,-2.8776493,.63586432,-40.19698,-.79722285,1.0090286,-27.964851,-1.8226491,-.36116946,-30.877405,3.5517828,2.1062746,-31.133516,-1.5007316,1.0335339,-33.200485,1.6817137,4.2470727,-33.174881,3.3025458,4.3175983,-33.492672,.047616761,-.0077477763,-24.527885,-2.3985326,-3.2251775,-22.902153,-3.2331302,.056512598,-28.132513,-1.1974139,-.57994765,-33.555016,-2.1875107,-1.5741342,-36.996387,-3.5649841,-1.5330459,-32.69305,-3.8808708,5.4984455,-32.954693,-1.871733,1.690285,-31.171101,-1.128772,4.7024298,-31.598877,1.3854111,-1.4125774,-30.868303,-2.0023096,1.9711491,-25.44714,-1.4022377,1.0376681,-24.819513,-3.5190296,1.3148789,-16.755844,-4.7905421,2.6270945,-34.947861,-2.0103662,-2.0228086,-41.139252,-1.9313745,1.7476208,-31.946955,3.2344275,-1.0934608,-22.125509,2.1531444,-.76677465,-29.851839,3.395931,-2.5025356,-38.763866,-2.9792235,4.1743631,-34.289787,-1.0495474,1.7547805,-31.284273,.77283388,.2572532,-39.094662,-1.2062441,1.9627044,-39.063843,-2.2116609,3.8252165,-29.043098,-.13671023,.030900162,-31.86071,.89052033,-1.1310635,-30.874855,-1.330333,-2.0089397,-31.377411,-1.9747053,1.3288382,-34.682529,1.4844794,4.3079829,-32.230812,1.0063639,3.163835,-19.713657,.4298529,-2.204318,-23.234514,.24542913,2.1280203,-27.21184,-4.5914836,-1.9010122,-27.65637,-1.045416,-.11314709,-29.92897,-.56020755,4.1057229
-25.787239,-.28388664,6.3513303,-23.635509,3.8600869,3.0169291,-28.529949,6.090302,3.7812498,-26.977806,5.4204984,5.8368025,-29.45809,4.0783482,5.1291451,-34.677071,2.858279,6.8072033,-33.516846,1.0774546,4.4370179,-28.48518,2.4164386,1.9739474,-31.362196,5.9969025,2.744328,-29.873619,-.39899001,2.8131616,-33.651405,3.0942047,3.8025348,-34.432964,4.4667783,6.033143,-33.83609,1.8792601,.68735057,-22.945831,1.7245493,4.6765151,-25.129723,-.69912034,1.7471385,-26.220343,.27984166,2.7999859,-31.284304,-1.4364539,4.196301,-37.764168,1.2903373,2.9159036,-16.072271,-2.758127,-1.7216842,-31.104412,1.5591309,4.3505611,-33.263947,4.4669924,4.2282071,-30.600601,1.4245505,.11561831,-30.788313,4.4338717,5.1826425,-22.426479,.39065123,2.5616763,-27.408772,4.5724225,4.4733543,-19.027826,-5.5035644,-2.5615218,-30.036901,-.1600019,3.4269137,-38.462811,-2.7226446,-.96721071,-31.551466,4.5709105,.90716302,-21.81539,2.4182284,-.79707247,-27.604963,3.3686733,2.2617807,-35.481926,-2.624507,6.1383777,-30.195265,-.83281416,4.0262027,-40.037174,5.0577168,6.7471747,-36.88427,.54140836,4.5945153,-41.078838,1.0726398,2.7906466,-26.891376,3.0727987,2.1545286,-28.939608,1.5949888,3.6359396,-28.347891,2.3634882,6.1186147,-27.520412,.55684382,4.7972879,-29.301455,1.8977886,4.3996015,-32.779087,1.6491256,6.2373853,-18.147785,1.911435,-.12752402,-24.103355,.35421252,.91209263,-20.373402,-4.3573327,1.8842597,-26.360205,.84836835,2.6584666,-30.061796,3.5523758,2.586374
-24.788448,1.9070494,3.2356367,-26.429644,2.6592467,1.5270854,-25.753286,3.6196227,3.3886065,-26.512222,5.4207144,2.9019756,-29.077156,6.1979561,.91354835,-35.630199,2.1857355,4.3696895,-38.728294,1.9153116,.78798324,-30.365211,.6516363,.54375613,-28.321547,5.4399066,3.3869777,-31.754234,.63386405,1.902352,-33.832054,1.5340332,5.5868201,-33.508865,5.7528052,5.1010661,-32.573643,2.0698893,.88111115,-26.673946,-2.2797527,.071317889,-22.669613,-2.6028602,-1.0923213,-28.154156,-.21206035,-.39256939,-35.081589,-.071728259,.54080594,-37.665527,-2.1849983,.76070279,-23.70792,-4.7923656,.28664687,-35.7715,-.71633661,1.3844287,-33.452072,2.985507,-.90578818,-32.479664,.97208518,-.18872195,-37.701641,3.1610997,2.2433476,-25.856699,-1.6265823,.097534448,-33.474506,4.4616456,1.637621,-22.125687,-5.4447064,1.7314587,-32.623825,-1.5050039,-2.1121631,-38.354179,-4.0243678,2.5895023,-32.225655,1.3438154,1.0411429,-22.125696,2.5831938,-.54648691,-30.766861,5.1013012,1.2566613,-30.885099,-.77078122,5.5788159,-33.71505,-.87812918,2.8469377,-33.700073,3.0807354,6.2827492,-40.208736,2.8401361,5.8563943,-38.320858,2.6127827,4.1655865,-28.753843,.46358231,1.2834668,-32.410416,2.7159097,-.35640472,-30.876329,.51738095,-.17403734,-30.908216,-.24671286,1.6875669,-34.728378,2.1834688,3.677439,-30.933825,1.9961085,3.2491777,-24.753376,1.3280407,-1.1363684,-24.517141,1.4842706,-.25872621,-24.615997,-1.290923,-1.0243163,-30.945799,-.48522913,1.2061416,-28.182703,.63416946,1.7637117
-9.5567665,5.0659289,.29951721,-9.7427711,12.033201,1.3110728,-7.2252131,13.521916,1.5402884,-5.6428885,15.582716,2.1007318,-15.027263,10.647021,1.0647734,-2.9305842,12.784818,-2.6379268,-12.543391,15.926637,2.5455174,-.90201622,13.570573,1.3229132,-13.657955,13.833864,1.6963295,-8.3418646,11.629834,1.2731112,-14.226822,13.338454,3.9510322,-16.646566,15.1775,4.9862032,-16.678455,6.9700546,-.93009692,-2.8801172,12.77284,-.051858854,5.1972113,14.600691,-.73987454,-8.8071203,9.6023054,-.31078464,-10.902875,10.549143,1.0003189,-20.65959,9.4301624,-.77951699,1.3719006,7.5710182,-.91898024,-12.586597,12.671072,2.1143498,-6.9088411,13.512949,.97874987,-6.7962346,13.912666,-.31696194,-2.4019299,15.763298,-.0057784114,-5.1651073,8.3802347,1.9033139,-9.2964325,8.005208,.54429162,-13.87048,.43890214,-1.4112171,-5.0188484,13.60993,-3.2001426,-20.212887,9.0345268,.23303977,-20.235628,13.846789,-1.1998174,-10.922885,9.1855736,-.66344476,-15.243971,10.55092,.509345,-13.860076,15.299622,4.0483451,-13.146013,11.090784,1.811239,-17.181057,9.8205433,1.4833636,-3.9624383,14.341258,3.1878366,-6.3914061,15.893799,3.7209959,-11.370458,10.175818,.40166768,-14.48535,9.0262222,3.8364847,-8.6994305,10.313058,.096651629,-8.9233437,12.722468,2.4472785,-10.730077,13.228886,2.6217339,-13.507127,15.232016,4.4557004,-8.658329,7.9294343,-1.0233967,-5.7391114,10.457198,.48945305,-13.325575,3.2025545,-1.4481202,-11.127713,10.418077,.51542747,-10.661608,14.771385,2.3722162
-29.122404,-3.8431275,3.3452842,-28.822006,.20193858,2.0298853,-34.580284,1.5611289,2.9481587,-33.09156,.16749011,3.3212643,-29.509123,1.8474475,3.2968383,-32.660187,-4.3234234,9.0729046,-45.934532,-8.3818636,4.0590806,-38.163391,-6.1291518,-.47468489,-29.304167,4.4929266,4.1587167,-38.096092,-8.1845179,1.9087131,-32.442146,-3.1034858,6.6579671,-35.357597,.63342458,5.2717381,-36.5275,-1.8341483,3.1102805,-33.929779,-10.221989,.54789764,-36.390469,-11.99721,.53662401,-35.466274,-7.203227,.8865093,-39.240738,-8.1732588,.86429614,-44.410488,-6.5831604,5.9324255,-39.064716,-8.0400229,.77535415,-40.024975,-7.0060143,3.2475517,-43.207127,-6.2356143,5.3546615,-38.71032,-3.9948339,.29981738,-38.868427,-4.0671072,4.0363059,-29.335443,-4.0706792,.97723472,-28.477413,3.4371428,.93876308,-25.272726,-7.8945045,3.2850428,-41.775681,-9.0040417,5.4311152,-46.809143,-6.1854005,2.7488127,-36.296524,1.3747803,-.097790733,-24.772566,.93168187,-.90664721,-34.149521,1.0062085,1.5712985,-40.75214,-11.274947,5.0473313,-36.344978,-6.0340605,3.5273561,-41.021561,2.2851353,10.353832,-44.522438,-4.0337644,7.3914723,-41.071381,-5.8506422,7.9530187,-33.73801,-2.8232276,.23876767,-36.283253,-1.568134,1.3586457,-35.403427,-4.2584457,4.5681391,-35.034035,-7.3101926,1.3559592,-41.218361,-3.2278636,4.1522026,-35.889915,-6.3466802,3.1791701,-26.152281,-.98078835,-.35947943,-35.673534,-3.3415365,.26924771,-27.497335,-7.3107615,.23091118,-35.975323,-4.8767529,2.999018,-37.576519,-3.8633113,2.0014968
-24.493099,7.7371097,4.0964761,-26.891983,2.8614151,2.7177863,-29.111198,6.542129,3.6602683,-26.036718,8.2363567,6.5899782,-28.220892,3.0486696,3.4232013,-29.71826,13.403666,2.4569049,-38.847607,7.0838127,5.7204256,-30.392725,5.5209641,5.5440378,-32.877365,7.615118,3.3191881,-31.79353,2.8738155,4.2119312,-37.569683,6.4252028,6.7055454,-37.875526,8.0066357,8.1398134,-33.507904,1.6964413,2.7645874,-25.57519,2.6081278,3.4155827,-25.858395,1.8870764,3.1156671,-29.040064,1.8225669,2.7216144,-30.918743,11.374022,4.7433925,-39.444447,-.3360236,4.8972492,-24.298248,1.2901707,1.5258539,-36.356995,3.3211994,3.2373369,-34.814278,5.379765,6.0288739,-33.165993,3.0641558,3.9467483,-32.364662,14.350291,4.362411,-22.605598,1.6633269,1.5440018,-27.561806,11.17138,3.9141629,-21.851526,-6.6155829,.19040923,-38.103004,1.5060706,-.7064752,-37.050449,3.5237372,.95060974,-34.638863,4.3246632,.60427511,-22.811239,1.4437433,-.35711408,-26.352402,-.97657281,2.4909909,-36.734589,4.5899038,6.4855151,-36.273884,2.5809581,7.6073732,-38.742371,5.5307436,3.2292359,-35.647396,9.452632,5.1177769,-40.215229,5.2941909,6.4962859,-30.159803,.8110612,1.4953474,-34.490826,.81128901,3.1947389,-30.70463,6.4254489,5.8675451,-28.8466,3.6002121,6.323905,-34.978798,2.6384847,4.1230025,-32.273041,4.3835855,6.443346,-23.84403,.60231817,1.1886687,-21.696348,6.7506142,.11447133,-25.452915,-.84677041,1.5945783,-28.345449,3.7163661,3.1873474,-30.082668,4.1195765,5.2487755
-12.948823,15.267623,7.012342,-19.289785,5.5273013,4.4612293,-24.354342,3.209465,2.5304611,-21.865562,5.966785,3.3587065,-26.448483,1.1443247,3.5122607,-8.1283903,12.454379,15.196738,-28.231535,5.1941047,6.664062,-20.602783,3.5733342,2.0481603,-21.1187,9.5293837,6.8396869,-22.562061,4.8564224,4.5620933,-21.179083,8.3110285,9.2244854,-25.718168,7.4885044,7.9105902,-24.545813,3.5296881,3.0651441,-5.8462529,18.535908,7.7464356,-11.098923,3.317925,5.345706,-21.169838,2.1394737,3.408453,-18.114931,5.3920331,9.9402733,-28.586843,4.7791576,3.3890872,-23.134169,-5.8227968,.73050469,-25.336084,2.4097195,5.2898808,-21.79496,10.877653,8.6146059,-23.943106,-.1389198,2.9902847,-13.383902,13.157989,13.821796,-12.126558,4.1459684,8.8362455,-21.621634,4.3111768,4.2429376,-10.727611,4.3738546,4.2391992,-10.023525,17.218561,9.5555162,-32.443523,-.12313625,5.1251836,-27.444944,5.7730045,2.6097684,-18.405296,.8644951,.054577265,-24.023808,8.366293,4.2838979,-32.202389,1.6454604,8.5447693,-20.239737,5.1068053,6.441999,-23.594856,10.564865,9.2952919,-21.419241,9.5059252,12.366339,-19.269943,15.04095,12.129785,-20.307856,6.9741488,5.4668703,-18.976576,4.8575635,6.5577674,-12.099312,10.03548,7.9770699,-19.23946,6.9005623,7.9352369,-27.599916,1.6627616,4.9882593,-23.964218,6.3366218,4.9813237,-13.515986,1.6253694,1.6563007,-18.284443,.97325993,2.8974392,-12.754274,6.5597029,3.5854604,-24.770948,2.4323845,3.8758895,-19.496939,7.0571709,9.0785036
-7.265275,11.464478,2.4584703,-15.883031,11.199616,1.4371034,-18.711451,7.3563962,6.9956155,-9.7780666,17.894026,7.9126954,-12.767391,16.221863,6.2606292,34.114002,32.717808,9.2975731,-5.8921275,20.678814,4.5976009,-11.766502,12.405651,2.1284728,4.9506516,30.485617,6.2730942,-9.5505018,11.042676,2.6121395,-5.4415646,22.643316,8.0746622,-21.255901,15.748486,4.3744535,-19.923317,11.25106,2.6115711,-10.739187,5.3079782,.16698158,-4.0895977,9.382617,.74042374,-9.7737494,12.884415,2.263483,.55925202,20.057783,1.0019934,-13.179928,13.8156,3.812952,6.2802935,18.377024,12.857777,-11.836645,14.75263,4.2023292,-2.8295424,19.61515,5.6936526,-13.405231,14.987371,4.0235114,9.6805182,25.044291,5.2642221,-16.553801,9.1994076,-3.4880745,24.21266,34.892498,3.3529162,-22.708878,-.97869068,-2.8949628,7.2730846,19.091513,.18231982,-30.487078,3.9679024,1.2227846,-20.415445,12.723425,2.386791,-18.537031,7.0317101,.1143394,-15.120071,8.2235403,8.321763,1.1562937,23.996658,6.1458426,-5.3446851,16.04516,6.2270718,-5.8910408,21.903061,4.4814625,10.570822,27.645472,8.6917486,10.721539,30.548643,4.8609343,-12.65662,11.300825,2.4284892,-6.1527443,20.513094,1.0736169,13.154675,24.147364,5.0872545,5.3614469,21.84325,6.6867628,-25.329638,10.093952,5.923151,-10.10498,17.255316,6.2447095,-18.768133,5.5916309,-2.6592951,-10.733747,9.9999828,4.3525748,-1.2504056,11.105477,1.7749845,-13.327425,8.6401911,3.8874416,-9.7888031,11.180121,4.9168959
