-96.186646,-90.621902,-77.538177,-76.518814,-92.775528,-123.01591,-147.48621,-106.23705,-100.51629,-105.61655,-101.11096,-95.629997,-123.96259,-94.790749,-103.85456,-105.85468,-122.39796,-173.79251,-98.3657,-122.47552,-140.65805,-142.08389,-113.42005,-99.633354,-106.40936,-76.310974,-131.66818,-151.78352,-128.92654,-95.162979,-109.18385,-108.44292,-113.82718,-103.47524,-122.83719,-134.42281,-127.65035,-108.37832,-122.88013,-103.87841,-99.147697,-92.09417,-99.183121,-97.516434,-119.55865,-113.94685,-111.33163
-25.835964,-60.31942,-59.772533,-51.697941,-66.231827,-110.4,-133.98885,-78.615158,-89.771721,-65.225029,-116.97662,-97.795036,-99.205139,-62.283108,-65.386101,-74.014389,-86.880379,-132.46164,-62.955429,-84.840157,-125.01303,-119.02825,-97.979111,-57.575035,-82.072876,-25.851252,-86.298645,-99.704254,-92.618713,-48.227844,-106.04801,-85.757301,-57.662174,-107.45008,-149.41165,-112.08456,-83.047386,-105.79398,-84.652161,-78.043427,-76.736267,-59.969685,-80.272079,-68.655403,-71.344116,-84.396729,-85.311783
-35.852177,-37.317013,-38.047184,-34.492966,-35.785725,-43.615929,-48.7146,-44.308075,-38.741989,-35.357948,-42.007404,-42.588692,-49.683548,-23.712484,-32.144363,-45.055706,-48.511017,-74.166809,-33.723244,-50.387627,-39.959969,-37.819103,-37.602108,-29.809229,-36.674034,-7.146431,-49.320492,-51.10318,-52.277714,-30.416262,-45.538189,-33.259914,-47.628567,-42.648251,-52.067513,-53.977776,-36.006283,-46.390247,-51.561146,-42.322201,-40.779251,-42.779045,-36.378151,-29.32708,-30.427374,-35.673256,-27.270823
34.0429,17.55542,9.8524828,5.6132693,7.1174049,26.616314,28.741043,31.890127,13.143265,23.732925,22.20554,13.743771,38.645428,27.944269,37.774097,28.527687,34.015003,59.503441,26.012987,29.310028,27.341156,41.021595,24.138569,24.700453,11.490868,29.587784,46.227604,38.44257,38.029533,27.850483,32.03117,23.471201,14.423223,10.635363,29.461939,32.206356,22.223286,26.188488,39.359318,22.939514,12.345889,14.085637,22.866419,16.021482,29.124895,24.498568,12.089632
-26.188566,-8.185421,7.0119109,7.8269172,-1.5556704,-26.667988,-48.375313,-28.415392,4.7255797,-40.155476,-29.578234,-6.0927067,-26.184259,-39.527752,-40.91214,-35.237305,-57.719666,-45.906677,-44.24931,-40.150394,-21.686867,-26.23613,-18.400206,-31.763866,3.8329191,-67.434662,-38.000381,-67.33223,-19.175083,-6.8158555,-6.4775763,-54.503212,-39.350796,-10.986416,-41.010681,-47.060726,-21.955124,-25.830301,-35.471272,-40.977139,-24.041265,-30.8332,-15.604424,-22.468607,-59.73819,-33.77961,-27.759789
133.681,124.9927,129.97223,131.2845,134.82207,209.74763,198.27611,164.01962,150.7856,166.07596,167.18726,155.80104,167.73557,151.14716,147.62483,153.06029,182.19749,220.34911,160.02318,193.05734,197.70908,171.35071,185.16243,139.67342,143.80699,100.22832,192.79454,187.98343,166.2149,102.32861,131.3017,183.27565,171.03827,162.05798,192.54549,194.76054,151.47076,160.93199,173.75511,164.10284,168.88313,159.84348,115.36567,114.72697,143.96906,150.65808,149.23085
-166.7791,-151.14316,-163.75038,-158.75111,-156.52722,-237.42249,-251.72308,-181.81567,-184.00232,-204.30542,-197.70236,-204.86206,-203.47163,-175.00829,-167.99397,-185.83586,-218.83539,-258.07684,-188.16684,-221.90669,-237.13681,-199.65738,-191.16917,-161.25369,-163.93774,-132.63763,-225.90387,-248.43678,-191.53575,-124.84163,-161.68039,-239.54253,-210.62392,-224.34445,-234.40622,-243.00269,-183.03368,-194.72725,-201.98492,-191.59979,-213.55717,-208.49818,-125.93645,-156.28003,-180.33034,-175.7178,-192.54559
-109.37138,-86.105972,-72.302834,-83.581749,-77.257629,-210.14803,-222.06775,-187.87648,-63.918186,-206.59093,-147.25253,-102.71703,-120.53828,-218.9366,-247.78685,-179.67854,-202.45291,-199.45544,-203.05501,-210.03624,-204.1317,-174.235,-176.00429,-151.24718,-98.758926,-115.25507,-218.17445,-191.87517,-90.890869,-66.12606,-75.988853,-218.24686,-183.32181,-104.73415,-219.75157,-243.267,-133.47856,-137.33438,-176.90877,-195.72307,-147.92599,-184.99741,-122.35468,-133.05682,-185.09256,-162.61296,-175.10492
128.16245,151.36086,177.74905,169.05577,172.22382,203.34113,166.71208,137.66245,224.60959,134.0674,189.9794,203.85629,171.49416,115.22889,97.985886,125.88158,132.87978,179.12843,72.903244,154.76338,190.57448,175.11705,187.4417,104.85912,153.17496,42.724129,168.39137,147.4454,197.12405,120.04172,174.22067,156.74219,140.50316,217.92879,189.43457,184.20807,153.70628,148.74292,150.99266,128.4173,170.81931,159.93384,91.359856,103.37189,71.888695,128.60316,131.40366
206.7605,176.90764,179.7634,201.76077,194.53429,307.94955,280.8096,230.24518,234.285,227.9597,248.57564,233.35355,242.97639,189.44191,193.61824,206.62947,263.26608,304.72287,211.37535,255.70163,278.69171,245.83353,264.63107,203.93048,234.4929,153.81363,249.62547,272.53442,240.64694,154.47029,203.69957,256.47873,233.75545,252.78961,306.34241,298.76077,202.5777,223.76241,252.5331,235.455,231.36043,244.48586,151.59274,184.18367,186.5569,213.65913,216.9212
