-26.493809,-33.501938,-35.054871,-31.00565,-35.841076,-52.121967,-65.771469,-43.019859,-44.809158,-43.310265,-49.908844,-47.838299,-48.908966,-44.432907,-38.104641,-40.681805,-49.12204,-59.094986,-37.638134,-48.864994,-58.499081,-58.595715,-52.344685,-34.823986,-38.878342,-21.232918,-53.370083,-49.527946,-47.522274,-26.571243,-52.201038,-47.958221,-39.827686,-49.017277,-70.550323,-59.369827,-43.326096,-51.816364,-47.790947,-45.533764,-45.661743,-41.483273,-36.514706,-33.80323,-38.962795,-42.693222,-42.996098
-25.941141,-23.801741,-25.604704,-27.514906,-20.647268,-30.989107,-32.554455,-25.000881,-30.739098,-29.549196,-35.001492,-34.123699,-28.821609,-16.462759,-23.214256,-26.304546,-29.813395,-33.458874,-17.109446,-30.216906,-34.150425,-24.400547,-32.641411,-23.343134,-28.804411,-16.605995,-26.772499,-34.337757,-29.723042,-20.952665,-23.953547,-34.265953,-27.194626,-32.74382,-33.668068,-35.829239,-25.612825,-26.57128,-23.288652,-27.04138,-30.494659,-31.932348,-19.524055,-25.607058,-19.284883,-26.583353,-30.418621
-27.003418,-27.308254,-26.206703,-25.898106,-29.822094,-35.904659,-40.19698,-27.964851,-30.877405,-31.133516,-33.200485,-33.174881,-33.492672,-24.527885,-22.902153,-28.132513,-33.555016,-36.996387,-32.69305,-32.954693,-31.171101,-31.598877,-30.868303,-25.44714,-24.819513,-16.755844,-34.947861,-41.139252,-31.946955,-22.125509,-29.851839,-38.763866,-34.289787,-31.284273,-39.094662,-39.063843,-29.043098,-31.86071,-30.874855,-31.377411,-34.682529,-32.230812,-19.713657,-23.234514,-27.21184,-27.65637,-29.92897
-25.787239,-23.635509,-28.529949,-26.977806,-29.45809,-34.677071,-33.516846,-28.48518,-31.362196,-29.873619,-33.651405,-34.432964,-33.83609,-22.945831,-25.129723,-26.220343,-31.284304,-37.764168,-16.072271,-31.104412,-33.263947,-30.600601,-30.788313,-22.426479,-27.408772,-19.027826,-30.036901,-38.462811,-31.551466,-21.81539,-27.604963,-35.481926,-30.195265,-40.037174,-36.88427,-41.078838,-26.891376,-28.939608,-28.347891,-27.520412,-29.301455,-32.779087,-18.147785,-24.103355,-20.373402,-26.360205,-30.061796
-24.788448,-26.429644,-25.753286,-26.512222,-29.077156,-35.630199,-38.728294,-30.365211,-28.321547,-31.754234,-33.832054,-33.508865,-32.573643,-26.673946,-22.669613,-28.154156,-35.081589,-37.665527,-23.70792,-35.7715,-33.452072,-32.479664,-37.701641,-25.856699,-33.474506,-22.125687,-32.623825,-38.354179,-32.225655,-22.125696,-30.766861,-30.885099,-33.71505,-33.700073,-40.208736,-38.320858,-28.753843,-32.410416,-30.876329,-30.908216,-34.728378,-30.933825,-24.753376,-24.517141,-24.615997,-30.945799,-28.182703
-9.5567665,-9.7427711,-7.2252131,-5.6428885,-15.027263,-2.9305842,-12.543391,-.90201622,-13.657955,-8.3418646,-14.226822,-16.646566,-16.678455,-2.8801172,5.1972113,-8.8071203,-10.902875,-20.65959,1.3719006,-12.586597,-6.9088411,-6.7962346,-2.4019299,-5.1651073,-9.2964325,-13.87048,-5.0188484,-20.212887,-20.235628,-10.922885,-15.243971,-13.860076,-13.146013,-17.181057,-3.9624383,-6.3914061,-11.370458,-14.48535,-8.6994305,-8.9233437,-10.730077,-13.507127,-8.658329,-5.7391114,-13.325575,-11.127713,-10.661608
-29.122404,-28.822006,-34.580284,-33.09156,-29.509123,-32.660187,-45.934532,-38.163391,-29.304167,-38.096092,-32.442146,-35.357597,-36.5275,-33.929779,-36.390469,-35.466274,-39.240738,-44.410488,-39.064716,-40.024975,-43.207127,-38.71032,-38.868427,-29.335443,-28.477413,-25.272726,-41.775681,-46.809143,-36.296524,-24.772566,-34.149521,-40.75214,-36.344978,-41.021561,-44.522438,-41.071381,-33.73801,-36.283253,-35.403427,-35.034035,-41.218361,-35.889915,-26.152281,-35.673534,-27.497335,-35.975323,-37.576519
-24.493099,-26.891983,-29.111198,-26.036718,-28.220892,-29.71826,-38.847607,-30.392725,-32.877365,-31.79353,-37.569683,-37.875526,-33.507904,-25.57519,-25.858395,-29.040064,-30.918743,-39.444447,-24.298248,-36.356995,-34.814278,-33.165993,-32.364662,-22.605598,-27.561806,-21.851526,-38.103004,-37.050449,-34.638863,-22.811239,-26.352402,-36.734589,-36.273884,-38.742371,-35.647396,-40.215229,-30.159803,-34.490826,-30.70463,-28.8466,-34.978798,-32.273041,-23.84403,-21.696348,-25.452915,-28.345449,-30.082668
-12.948823,-19.289785,-24.354342,-21.865562,-26.448483,-8.1283903,-28.231535,-20.602783,-21.1187,-22.562061,-21.179083,-25.718168,-24.545813,-5.8462529,-11.098923,-21.169838,-18.114931,-28.586843,-23.134169,-25.336084,-21.79496,-23.943106,-13.383902,-12.126558,-21.621634,-10.727611,-10.023525,-32.443523,-27.444944,-18.405296,-24.023808,-32.202389,-20.239737,-23.594856,-21.419241,-19.269943,-20.307856,-18.976576,-12.099312,-19.23946,-27.599916,-23.964218,-13.515986,-18.284443,-12.754274,-24.770948,-19.496939
-7.265275,-15.883031,-18.711451,-9.7780666,-12.767391,34.114002,-5.8921275,-11.766502,4.9506516,-9.5505018,-5.4415646,-21.255901,-19.923317,-10.739187,-4.0895977,-9.7737494,.55925202,-13.179928,6.2802935,-11.836645,-2.8295424,-13.405231,9.6805182,-16.553801,24.21266,-22.708878,7.2730846,-30.487078,-20.415445,-18.537031,-15.120071,1.1562937,-5.3446851,-5.8910408,10.570822,10.721539,-12.65662,-6.1527443,13.154675,5.3614469,-25.329638,-10.10498,-18.768133,-10.733747,-1.2504056,-13.327425,-9.7888031
10.656914,9.6509409,2.9189937,4.8659844,-12.3063,29.147404,6.3072515,7.97294,28.084019,5.6499419,14.39433,13.721265,2.8659816,-4.3234029,16.682642,4.2279029,14.589532,-1.9734634,21.282417,-.27567965,14.590931,10.750889,24.096828,9.8636456,32.437965,26.719801,17.877771,-15.757712,9.4610519,4.6570015,6.2093349,-8.6869106,1.0105741,11.23223,29.56106,14.636654,3.6427596,9.736764,24.886671,25.750376,-4.3032022,7.4935765,3.4094725,-13.904061,2.4755168,14.140778,.90382159
-14.715054,-20.706532,-15.992126,-12.066742,-21.982435,12.879095,-27.12192,-34.424038,-9.0354156,-31.490723,-24.007591,-23.721703,-19.912392,-28.859577,-35.757122,-27.394888,-35.877785,-23.496874,-20.877439,-34.982269,-31.539173,-28.3022,-16.851488,-11.543715,-9.3186512,.76161897,-19.396717,-34.71973,-22.264862,-16.493015,-9.6300907,-14.192557,-28.657871,-18.611784,-28.593899,-26.990849,-23.160999,-15.312695,-15.340687,-26.468014,-33.787315,-27.767115,-18.138908,-21.125441,-24.588594,-41.440899,-27.020584
-31.543148,-24.97995,-29.849672,-20.482468,-22.930285,-46.803555,-44.056995,-27.441614,-37.186699,-30.464739,-35.245323,-32.918785,-34.921757,-13.116509,-26.603321,-26.586372,-29.123138,-37.778816,-23.675833,-34.580605,-34.084244,-29.382776,-40.716064,-26.514963,-32.229988,-20.669029,-40.656715,-39.573257,-38.919853,-25.29356,-33.976173,-35.149342,-31.124269,-42.789925,-51.472012,-43.722706,-28.554825,-36.804001,-40.577297,-25.049295,-30.30995,-26.570923,-25.375492,-29.344139,-22.670351,-30.746418,-37.097729
-17.941841,-12.989506,-11.008592,-8.93013,-15.252985,3.4410405,-1.5684941,-15.952529,-4.7138076,-14.372331,-16.446951,-16.141069,-15.67736,1.0768603,-13.616774,-10.034027,-4.0092168,-27.524727,16.652937,-17.13315,-12.170181,-17.672668,-1.1514863,-21.08754,-9.5916309,-21.525009,-10.102482,-19.885004,-13.823973,-17.656101,-17.480846,-10.197712,-15.564683,-13.175141,-11.01992,-9.6782789,-10.369288,-14.653635,-12.115737,-1.7955897,-19.814779,-9.3357515,-17.218483,-13.752851,-16.899923,-15.982927,-9.0945644
-27.337322,-27.830807,-33.934181,-33.060623,-31.090788,-45.32476,-53.116695,-38.468292,-38.350353,-37.232666,-35.640442,-39.242218,-38.690533,-38.270489,-25.620575,-36.73209,-49.090439,-44.503803,-49.088444,-42.153294,-42.780529,-35.744869,-46.107647,-30.599907,-28.310619,-19.597532,-38.613483,-47.631168,-39.048176,-23.747307,-34.598953,-42.304615,-36.340366,-47.370293,-51.37904,-45.792248,-37.987591,-38.150459,-38.796707,-35.291222,-39.49585,-39.333385,-27.015745,-32.808838,-28.852406,-35.339428,-27.75798
