-42.899734,-1.8107092,5.1826253,1.5329759,4.6230202,-32.585796,3.8908858,6.4338131,-.78896654,2.1214144,-42.222668,5.9627218,7.3617702,-.2265534,4.2588778,-36.127014,7.157527,7.1194696,-3.329592,2.6287892,-36.006702,7.0161147,7.8912578,-2.0261257,5.7421041,-49.304386,-1.9478483,12.350504,4.8246784,5.6775045,-60.522194,-2.9410014,11.743743,6.3467984,8.9043465,-51.114494,-1.2458917,5.9504728,3.804796,6.4586201,-39.669956,6.3553028,10.276615,-1.0669383,3.5889387,-52.812584,-3.9837956,5.8766584,3.994827,5.1612267,-40.67606,.3211064,14.383769,3.1149261,5.0609803,-42.75703,6.2930069,13.955747,.47334665,5.4195256,-52.698826,1.6567748,5.5559468,2.3532612,4.1286349,-43.731468,-6.2226419,3.5633156,4.8855815,3.5158341,-49.723885,-8.5093088,2.4033487,4.8442445,3.2292223,-52.67321,-3.4899418,4.8789468,3.0299993,3.9400773,-64.882782,-6.5099902,6.7899594,6.6959238,8.5255842,-61.023003,-6.189043,9.3776951,9.8050499,6.9026837,-53.443916,-7.5417609,7.0825124,4.7843962,7.4225483,-59.824154,-2.6915801,10.217925,6.9116783,8.3397245,-56.748619,1.9158292,12.887118,4.6068144,8.6231089,-52.816296,-1.6618191,6.3968263,6.0184526,.84642398,-54.614216,2.6473746,9.1166153,2.0767462,6.2861481,-44.810066,-3.1066449,5.0961757,3.2777672,2.9303784,-39.160599,3.5070345,6.1819429,1.8423446,2.6111579,-18.998365,-7.2708826,.33568275,3.551214,.7765345,-58.64922,-4.6710944,4.1721125,5.5705862,4.7560897,-67.465385,-5.9906888,7.2736382,8.356164,10.094563,-46.404194,4.5462399,3.1831944,1.4446383,1.6020941,-31.395348,2.8209064,-.12793863,2.0845838,.77323157,-46.050442,3.9890692,6.4531045,5.8825512,3.8627892,-51.645828,-5.4313741,9.7073164,3.4351437,8.9008083,-53.505074,-5.2686186,12.218404,6.0750861,9.3008804,-61.859444,2.7246757,26.63273,10.284452,14.145314,-65.060623,-.72626919,23.064772,12.073569,13.219926,-59.714844,-3.2009463,18.740442,9.0887375,9.4681702,-42.999153,.44124055,7.0842009,1.594149,2.5334647,-47.461491,1.0290068,6.728076,3.9225779,2.421258,-48.876659,-2.7862835,10.089332,4.7454901,5.3454571,-45.457417,-4.0800695,9.2509832,4.4226227,4.1868548,-50.7299,2.7533531,10.59352,1.0847886,6.6737523,-51.035328,1.3463308,10.50229,.15299541,7.7249217,-62.326035,1.9658318,-.080106072,4.4526029,6.7095928,-52.490818,1.5900229,2.5495188,3.1989193,3.955951,-51.514442,-12.904074,1.8402773,5.6247568,5.5374794,-66.467079,-1.5797683,7.8694935,9.0093594,9.8980255,-49.640835,-3.1781371,9.3099823,5.6209855,5.9686813
-45.578182,-1.8620893,2.6431053,4.9356856,5.2313604,-19.106346,3.4937057,7.1403933,-2.1497567,-.84654546,-33.935719,5.0648422,6.8922501,-1.0949434,2.2123177,-34.982666,9.3847466,6.3411498,-3.676482,2.1336291,-25.861851,4.1842346,10.714838,-3.0068157,.45354429,-17.738935,-5.3877282,15.582584,6.6952887,-3.5969551,-13.422944,-4.7530813,16.476322,2.6160083,-2.5291133,-25.067945,-2.5666716,8.9185534,1.074006,1.7936597,-12.368303,1.4738232,12.915095,-1.0333283,-1.597621,-35.183334,-4.6486754,7.2207384,1.8157371,2.0798669,.81698811,-3.3671739,23.10195,-2.9986639,-4.3789797,-9.7974806,1.512827,16.147526,-.37804335,-3.5751348,-24.495575,-5.1153054,7.9160271,1.2293713,.5018748,-15.814517,-5.0307217,7.4526954,.48909137,-3.1073265,-28.865435,-10.018989,3.6939285,3.7923546,-.64043772,-34.55566,-4.1074219,5.0587268,1.2347094,.98411745,-38.343132,-7.2972703,10.299439,3.4901335,3.3825238,-28.255753,-12.025824,15.205975,5.61766,2.6016238,-28.967766,-13.102341,4.5239921,6.9514065,-.83731198,-38.694405,-4.7502604,11.984705,5.5809884,3.6086648,-22.444769,1.4258492,17.875298,-1.8823757,.77704823,-12.548846,-11.246399,4.4228063,10.083463,-14.598837,-19.687666,1.1029947,13.871595,-2.3739438,.18488795,-33.975815,-2.7140248,6.5468554,1.1176772,1.1365184,-15.838849,5.0763545,7.0335231,-1.0824453,-2.8852022,-12.229216,-6.4093623,-.98163724,3.114924,-3.6553257,-21.39097,-8.5030746,6.4537926,1.947396,1.3661294,-52.597137,-9.3652687,10.719018,8.2390738,5.8858023,-21.268744,-1.1269404,5.5495744,-.19765165,-2.4562659,-24.850798,2.5377264,.035841338,1.4548937,-.84062839,-.42429337,-6.3179102,6.1414843,6.3955612,-3.6909714,-23.628078,-4.5807543,13.449396,1.9977536,3.4039481,-45.771126,-4.0285988,10.097784,5.4167962,4.1267209,-47.192093,1.4291954,26.453011,9.7048626,8.1862545,-11.182973,-4.7030492,27.788252,9.3223791,2.1715662,-23.722191,-3.5330265,21.686022,5.9232478,2.4379103,-24.508404,-.31033945,8.0023804,-1.653141,.51230466,-5.0261407,-2.4913733,12.705156,-1.1665123,-.48250219,-24.19021,-3.0338635,11.790312,1.1293001,.97069687,-18.652567,-2.7648497,12.050363,-.70166719,-.28340483,-28.61495,.58997321,12.1986,-.77360141,2.545192,-41.059376,2.2744508,9.0906706,-.30249459,2.7378619,-45.498886,1.7881517,1.6594741,2.7379127,3.509933,-41.066467,.048842978,2.1590989,3.4445293,1.2564912,-34.01619,-8.7409534,2.4472575,1.8611668,.17951943,-50.146832,-3.1405482,8.4600735,7.4367695,7.0123658,-32.849186,-4.4578171,13.329362,2.6445956,4.1102209
-43.692684,-2.0057092,5.2239051,.28117591,3.7120903,-39.061546,5.3555861,5.7647929,-1.3279666,4.4608846,-47.71212,5.2678218,8.5492496,-.92545342,5.7412477,-40.970463,9.6697264,9.2782497,-4.6307917,5.3859591,-43.063553,8.9923143,5.9858379,-1.8203256,4.0844741,-58.445038,.87315166,10.612084,6.9981785,3.5134747,-71.658241,.46649843,11.681723,5.8312984,10.371317,-54.046345,.72270823,9.331953,4.5936961,4.94209,-48.333305,8.1774025,8.3672953,-.96293819,4.5973091,-58.319431,-1.4210956,5.9047384,3.2356272,5.6911969,-49.49511,5.1743064,14.926049,.61142617,6.0248504,-50.476982,8.5936069,13.169626,.14024663,6.5904956,-59.129978,3.1388748,5.7233267,.70326126,7.744205,-51.731819,-2.8557417,1.0926955,5.5728812,2.404304,-53.389336,-6.4492087,2.8219285,3.7900448,5.0310922,-57.957561,-1.0855418,5.9934268,1.8932993,6.7697473,-68.944832,-3.7387903,10.188439,2.2912235,8.6392536,-71.653351,-1.4485428,14.061675,4.4401498,13.962354,-52.919868,-6.5609612,7.114192,5.5223966,7.206718,-66.493805,-.57258004,11.374605,5.5391784,10.243794,-68.288368,3.2109292,10.866798,2.9722145,10.334079,-64.670448,2.1709809,5.1903062,4.5793524,3.5137939,-60.640167,5.0452747,9.8002958,-.31785396,9.3789186,-51.180016,-3.7005448,5.1435556,1.5989672,5.3645482,-43.22435,5.5439348,5.624423,-4.0413551,3.364228,-22.036715,-5.2859826,2.5876627,2.347914,-.28769553,-62.49247,-.96539456,6.9174924,1.756886,8.5447598,-73.382736,-4.6062889,5.6005177,8.3762636,11.693233,-55.077942,5.38694,3.7950745,-.55996174,4.5880642,-35.094299,3.4324064,-1.0068587,1.8663837,1.8952016,-52.215591,6.4165692,1.9710842,6.2613511,5.1451592,-54.890179,-5.3925738,10.758697,3.6094437,5.8402781,-58.585426,-3.3686185,13.349384,2.3212862,10.253151,-72.588692,7.0885754,22.73321,11.483552,11.719384,-75.815376,2.7855308,23.082651,9.4291697,15.361897,-68.933594,-.64894634,17.667522,6.8692379,11.48124,-53.423904,3.1777406,2.6968808,.767349,4.170435,-53.649639,.99660689,5.8910561,4.2470779,6.0832281,-58.767712,.6248166,10.700212,3.5058901,8.2349272,-52.768665,-1.5096698,8.4743624,2.7920227,6.6773248,-56.204849,3.6799531,10.1005,1.1949886,7.356122,-57.077976,4.0146308,11.43817,-.51740456,8.6944914,-67.54789,3.5362318,-.29592615,3.5306027,8.9913626,-56.684967,2.712323,.70289886,6.1180196,3.2668211,-58.05909,-10.211473,-.0063425745,4.871357,7.0015492,-72.918137,.65103173,6.2382736,8.7112598,9.3149958,-58.129086,-.8899371,9.0489616,4.0095859,5.8844514
-42.420685,-1.7122393,7.8988452,1.230276,6.2375503,-35.335346,5.388556,6.1662331,-.90446657,3.0188446,-43.428219,7.5678921,7.0374904,-.15445335,4.1855078,-39.206764,7.5174966,6.5054898,-3.1500919,1.8339192,-32.751553,8.118185,7.2601781,.65767443,4.1886344,-52.156937,-1.2516783,16.715124,4.4073782,7.5573349,-64.882942,-1.0725315,14.212163,7.2550983,11.065177,-49.058445,-.41662171,6.8930931,5.4140959,4.5255499,-44.794106,8.8177729,10.276535,-1.7199383,4.2943687,-54.546135,-3.1409256,7.3615785,3.5785272,6.5678568,-50.01181,1.9125763,14.916389,1.4848262,9.5243101,-48.62328,7.4755769,14.169566,.17844665,6.7349558,-53.872875,3.3149447,7.3709669,1.6892612,5.3808651,-40.847118,-6.5138717,6.5333357,2.8640814,2.8306639,-51.690533,-6.6445389,3.3851686,3.9887447,4.1970525,-55.476162,-1.9291719,5.1953669,1.7696993,5.6953073,-65.684937,-5.8858204,8.5424795,4.2778239,10.543914,-65.725555,-3.3862729,13.473215,7.5917501,10.469014,-45.321068,-7.7930908,5.6994324,4.5780964,4.0070782,-60.708004,-1.9631101,11.129645,6.6688786,8.4102545,-64.459068,2.1241992,12.540038,5.0717144,8.8685389,-56.618145,-.24064912,8.1518459,4.0496526,1.9608539,-58.601166,3.0180445,9.690136,2.266046,8.4616785,-48.200813,-2.867775,5.7526956,3.2475672,5.1396084,-40.930347,4.1159048,5.6221628,.41564471,4.6882877,-18.212015,-5.3288126,1.9827027,4.2255139,-1.3132354,-53.955971,-4.2338247,7.9553328,3.5339861,5.0381193,-67.757935,-5.1930189,7.8311582,9.0358639,11.677193,-49.772743,5.4742098,4.0157146,.31893829,1.4110241,-33.058498,3.4494762,-.2213186,2.0634837,1.1433616,-46.893291,5.9354396,7.7090244,4.167851,6.404819,-50.75758,-1.572004,12.650136,3.9011436,8.2680378,-51.267624,-4.2735486,11.003624,6.3984861,7.481811,-69.103195,7.3651457,28.325851,8.8723526,17.243244,-70.77597,1.8631008,25.524693,10.44977,14.935757,-64.123993,.5789237,18.783262,7.2290378,12.1343,-47.879704,2.4538105,5.477221,2.6482491,4.4916949,-48.43874,.77257687,8.6390963,3.5975778,6.1550879,-50.292309,-.85291338,13.035851,4.42519,7.253087,-47.892567,-2.2870996,9.8293028,4.1224227,6.588985,-51.34605,3.6284232,10.37774,1.1433886,4.4823823,-53.672077,2.0579007,10.08031,.44259542,7.7067518,-65.710083,2.4901018,-.038886122,3.1135027,7.8019228,-57.273365,3.204093,.54043889,4.4327192,6.1332812,-52.03339,-10.792104,2.2840974,4.347157,6.3421092,-70.639931,-.29319829,8.2368135,8.4492598,11.682655,-57.328983,.19823289,6.0572019,3.7985857,5.3660111
-42.997684,-2.7112992,1.6017252,2.801846,2.0999002,-37.726345,5.170496,3.9456131,-1.2448965,2.3526945,-42.423717,5.4503322,5.3330703,.031816654,2.9537578,-37.081264,8.2376366,5.6846695,-3.7663219,2.7781692,-38.999851,7.3337245,5.5010581,-2.6213555,2.5692842,-54.779335,-3.5999382,10.944405,3.5407484,6.8924847,-69.449142,-1.3296914,10.588943,5.8964682,8.7241268,-49.779446,-1.9835818,4.7844729,5.4044657,4.29,-43.896103,7.0588131,8.2425156,-1.9962683,2.8105187,-54.501534,-3.3492856,5.8500586,3.3055971,5.3130069,-48.369209,2.6666162,12.259668,-.55710381,7.6571603,-47.13398,6.9208169,11.840746,-.35888335,5.7406058,-56.292877,2.1916847,5.0493469,2.1871312,5.5589151,-43.73452,-6.6568317,1.2065156,5.2745514,2.882514,-50.464634,-7.8667989,2.4870486,5.5759149,2.9978023,-56.042763,-2.3768318,3.1048467,3.1388693,4.1804576,-67.716934,-5.5625801,4.5509596,5.8930936,6.8501639,-66.571053,-5.4213328,8.5928946,9.0461197,6.4382639,-56.802666,-8.3078508,9.7733126,2.8060665,10.646828,-60.768803,-3.02967,9.6008253,6.0111485,6.7384048,-59.76577,.32803917,13.197019,1.0973845,7.6872888,-59.777645,1.3451909,4.3434262,4.9704223,3.8067038,-55.948566,-.34591535,7.5008159,3.6360161,4.8929281,-48.832615,-3.1400349,4.5426755,2.1225371,4.1557584,-36.293751,-1.6688552,4.207643,1.5515147,4.1413379,-18.049015,-5.2802725,3.2750828,1.4842839,-.43788552,-58.380169,-4.5671844,3.8231125,3.024956,5.4636698,-71.97094,-4.2990789,7.0412378,8.4272337,7.8311424,-50.036144,5.5604501,1.8665944,.50140828,2.050874,-33.519299,3.3452163,-.89893866,2.0640538,1.3414116,-50.435692,5.6836796,3.1393044,5.2647209,3.6145692,-53.991779,-3.8195641,10.408016,5.3914137,7.353188,-55.327427,-3.4562085,9.0595045,6.7746563,7.3342609,-65.888588,4.4497857,21.27063,9.7899227,11.116995,-73.719772,-.015259203,20.945871,10.31384,15.787807,-65.36599,-1.8394363,17.141743,7.1943078,9.9137497,-48.976704,1.2507504,3.4964008,2.429719,2.9727447,-51.581139,1.3409169,4.4785762,3.4169478,4.041338,-53.950111,-1.8294734,6.2771316,3.34676,5.2226372,-50.282467,-3.2756598,7.0954828,4.2356925,5.841435,-53.718552,3.474663,10.25372,1.5606586,5.8957319,-52.663975,2.2830408,8.6966906,.43276542,6.0322018,-64.636688,2.1279416,-2.2384062,4.1912727,5.8098731,-55.231766,2.1248329,2.500819,3.2094893,5.1185312,-56.538792,-10.623363,-.22082259,5.3799267,6.3840594,-70.329132,-1.2084583,5.9505935,8.9888296,9.6132059,-56.466583,-.45452714,8.0480824,1.8800555,7.2672615
-42.001633,-1.3169392,7.3478055,.41155595,5.5649805,-34.769398,6.2099557,5.2488933,-2.9898865,2.2430744,-44.37027,8.1693916,6.7430501,-2.8497734,4.8170381,-37.547916,9.0579967,8.7216501,-5.2231121,3.919049,-40.4091,7.8912845,7.8813381,-2.7361455,3.9221642,-54.508087,.6358217,13.538884,-.55584162,9.1721649,-64.842293,.40866858,11.562623,4.5390782,9.7093067,-50.623997,1.4072783,5.5403528,2.636076,5.6013799,-44.117954,8.8021727,7.6614957,-3.3170583,2.7766988,-53.222382,-2.3724256,6.6313386,.86630714,5.6119866,-48.316563,4.4601765,10.379848,-.044893797,6.4020405,-47.957832,7.8156767,12.307226,-1.0610733,4.9592857,-57.672527,3.3085446,4.1498265,1.0690413,6.7200952,-43.525967,-2.6283717,5.4702954,.0050613624,6.1334939,-52.032784,-6.1886387,3.5186286,3.2111247,4.684782,-54.418613,-1.1961719,4.9961267,1.2411793,4.8437376,-66.511887,-4.6220202,7.4464393,4.2684035,9.1481438,-67.722801,-1.7501729,9.3700743,6.4819303,7.9413438,-46.379917,-7.4928908,5.601192,2.9865763,6.7741079,-58.946655,-.27421013,11.174905,4.2917585,8.5981846,-59.757919,4.7609992,13.168598,.57749438,7.9473686,-60.364098,2.2752509,3.1628063,5.4057326,4.5274839,-54.724419,4.2480445,9.4579954,-1.0660739,7.4947081,-46.124165,-1.5252749,5.3268557,2.173547,4.9500384,-37.5658,3.8243046,6.6264229,-1.7679753,3.308218,-20.307665,-5.9878125,-1.5450373,3.8460939,-.35960543,-55.413319,-2.9234245,6.2631927,2.6342661,4.5288496,-71.233284,-4.6407189,3.798718,7.4232435,10.093923,-49.737991,6.93191,2.3247745,-.52718168,2.0442541,-33.370346,3.5744762,-1.3794587,1.3686637,.9094916,-49.756844,5.5588393,4.5463843,3.691431,4.1718493,-51.69883,-4.7857041,11.262796,3.2834237,7.6228681,-52.916874,-2.7730486,10.034584,4.9462662,8.6218405,-73.022842,7.2958455,22.51281,5.4943323,15.139174,-72.959724,.5831008,20.163952,10.490749,14.330086,-67.895538,-.027076354,14.938922,7.8223181,9.1670303,-47.286655,3.7884104,4.3489809,-.16187093,3.7365248,-49.954788,2.3559768,6.5337558,.80755776,4.613318,-53.118561,1.2523867,10.066611,.19487,6.8073168,-47.379314,-1.3157997,8.9498625,2.1463027,6.256815,-49.2239,3.8036232,10.2738,-.2997314,4.9058123,-52.825527,3.0649006,11.00467,-2.0166247,6.0849819,-62.333138,3.3650017,-1.8141261,3.1170826,6.2770529,-54.952316,1.5987929,2.6886988,1.8385993,6.6151109,-52.25864,-10.294404,1.6785575,4.4167371,4.5743394,-68.844185,.13460171,7.0329733,7.5996394,11.022786,-56.197636,3.3285329,7.8309617,2.5923657,9.5904417
-40.622845,1.4175007,7.8599253,4.3311257,9.3298798,-36.678307,5.4884958,4.5052133,-1.7308166,1.8921745,-42.323578,6.762032,7.1340704,-1.1959034,4.075438,-37.216923,9.4259367,7.3374696,-2.9662418,4.222249,-40.428112,10.303425,4.8614578,-1.5849756,4.1677642,-55.362297,2.6692617,12.709504,1.2144283,8.5671644,-67.962006,2.1680086,8.573143,6.4207482,10.039706,-52.883804,1.4780183,4.6762729,4.3606458,4.9218798,-41.142265,8.9407129,7.9559155,-3.0351882,1.9418988,-54.550793,-.7540856,6.2365584,2.319777,5.8583865,-48.481071,3.8064163,11.148569,1.3627762,7.1575403,-47.273941,9.5362167,11.625346,-.87740332,4.8857856,-57.000835,4.2098846,3.7257466,1.9556112,6.439095,-47.154877,-3.9663317,3.7770154,2.2205312,4.5644941,-50.416195,-6.9172988,1.4361486,3.8054948,4.3080821,-55.526821,-.90583181,3.1503468,2.4589493,4.3354373,-69.677193,-2.7058802,5.8764591,4.5975738,8.223444,-68.147209,-3.0893328,7.7995944,7.9629998,6.6674438,-48.389126,-9.0398512,4.4880123,4.2991462,4.1492081,-62.770664,-.80477005,9.3271255,5.3653283,6.9476848,-59.942532,6.1493392,8.0153179,3.9516644,9.8849688,-62.537304,2.3452909,2.0187261,5.2051024,4.4209838,-61.109726,5.4910846,7.6400156,1.7341962,6.324008,-48.215973,-2.4860349,3.3421755,1.7764171,1.0189384,-43.992908,6.1808448,5.0555429,1.6290947,5.3713179,-23.590275,-6.0088725,1.3735827,1.8435639,-.2609055,-56.696529,-3.2496846,2.5013125,3.488636,2.9783497,-70.785194,-6.1142788,5.1893382,7.9696136,9.1838226,-50.302002,4.2610502,2.7875946,-.95101172,1.7461541,-33.628559,3.8182163,-1.4481386,2.0598338,.94819158,-52.618252,7.2430792,4.5750041,3.8170011,5.611949,-46.400837,-3.4997642,11.126117,4.1308937,4.1077681,-55.436787,-2.4285085,9.5055046,6.1493363,7.7042408,-70.278053,6.7234855,22.97233,7.6107025,12.946774,-75.909737,3.2479408,20.842873,8.9771194,16.826487,-66.185555,2.6161637,14.746141,7.5747881,12.975531,-48.437862,2.5963504,4.025001,.33659902,3.1011248,-52.755501,4.0316167,3.880976,1.7769278,6.2626181,-55.26157,1.3375267,6.2062316,2.7271399,5.5286169,-49.608425,-.98595977,6.9349828,3.5552728,5.8749151,-52.971508,4.269763,9.56322,.1307386,5.9115119,-51.042236,3.8949406,9.2934904,-.88985461,7.1505818,-67.355644,3.6168418,-2.5042062,3.5244527,6.565753,-55.208927,2.4194329,1.6524189,3.2822692,4.2810111,-54.07085,-7.0431638,.19997741,4.621007,7.0160394,-72.527794,-.39085826,6.3803935,8.0830097,10.368686,-54.193245,2.3200729,6.866282,4.5288358,8.1045418
-24.865143,5.6422305,5.2471352,4.5406857,3.4641604,-20.562906,14.529726,3.8634231,-.083456524,-.62264562,-23.027979,16.113962,5.5030804,-.056243367,-.7171821,-16.252125,19.752867,5.8294797,-1.9971819,-1.540671,-26.383612,16.018055,3.4956679,-.93131566,-1.9852556,-22.974195,14.567391,5.1878142,4.2677884,-.40445489,-43.193604,17.111938,8.3056526,8.2923079,6.3850865,-24.436808,14.435248,4.8082829,4.4482059,-.72084004,-25.607365,17.389942,6.4417257,-.87002826,-.11132093,-31.711893,11.211844,5.3465686,4.6261373,1.6705666,-28.926271,15.280446,9.9280787,1.0708362,2.0414202,-30.21224,19.796347,11.144756,1.0288568,1.7183658,-40.818035,9.6836147,1.6232568,3.2965713,2.9242749,-25.087278,10.200697,2.4974256,5.4687915,-.42322585,-21.679794,9.7760305,.26045868,6.5387545,-2.3545375,-36.743122,9.1008978,1.9177568,4.1352091,.96711725,-47.158493,9.0383501,5.2051692,7.4398336,3.9491236,-51.334011,7.7465968,5.0778046,10.47436,3.7400239,-24.393925,2.3985789,2.4495223,6.2058063,-.59081197,-41.355064,12.246659,8.744235,7.3656883,2.7880647,-33.48193,17.575569,6.4030285,6.8197246,2.2302485,-37.943905,15.325221,1.0767362,6.6204624,-1.4912363,-28.564226,18.774015,4.3493257,4.4178562,-.030111734,-28.558073,6.8921952,3.9344857,3.434077,-.8561818,-21.640709,10.782875,3.1407528,.93535471,-1.6389019,-15.603575,-.12764251,-.93690717,3.7332239,-.85612547,-29.655432,11.663046,-1.3265774,7.9479961,-.74117041,-52.437695,6.2034512,3.761848,10.766173,6.7012024,-38.520405,15.680779,.87880445,1.5415483,-.20996599,-22.516058,10.504346,-1.6107286,2.6796937,-1.2211285,-38.36195,13.34551,3.8487144,5.4119611,3.066129,-27.755737,13.326365,9.5280266,6.5945535,.67814809,-35.912983,9.7370214,8.1170139,6.4131961,5.1988206,-52.376953,13.180816,18.51474,10.310062,11.765055,-41.116833,16.37957,18.680481,12.76388,9.0410662,-33.547653,17.505995,14.164351,10.046348,5.20961,-31.538965,11.642881,2.9353108,3.014159,-.85599506,-35.984402,11.257648,6.3447862,2.7375879,1.2691977,-34.077969,11.186557,3.9991417,4.7603002,.57589716,-28.513227,12.17397,6.5050926,4.7130327,1.8675952,-30.373409,15.570893,8.0976295,3.6066985,.062391914,-32.931435,17.643671,9.5531998,2.0550056,4.5005617,-54.712246,10.388272,-2.9096961,5.1181126,5.0442328,-36.575226,11.875063,1.6585289,5.7419295,1.5900912,-43.809452,-.72293359,-1.3370125,6.5246668,2.5267193,-54.947193,10.196271,5.2075033,10.024869,6.8527656,-35.738346,15.948203,6.843792,5.6857958,2.7712214
-38.419102,-1.6200793,6.6433053,4.569356,3.5780203,-34.817665,6.8681159,4.2147932,-.75368655,2.6263144,-43.147038,7.8103518,6.0044503,.010226658,2.3579779,-37.653984,8.9666567,6.2800498,-3.662612,1.8246891,-36.879669,10.216744,5.0416379,-1.3835456,2.5993042,-40.892456,5.0601816,12.236485,5.3390584,7.6964049,-65.338661,.72502857,9.6380224,7.3401785,8.2375469,-48.906067,1.7495382,3.1095531,6.0368757,3.94732,-36.704826,11.419933,7.9965954,-.24995828,4.157639,-51.606655,-1.4306655,5.3943386,3.923707,5.0361266,-41.146732,4.6371365,11.975649,2.1021061,7.3026805,-43.948601,10.234237,11.172526,.92702669,4.6013255,-53.737698,4.3626046,4.2195268,2.9075413,4.3533349,-45.639637,-3.4173117,2.2232955,3.9474614,3.565634,-47.809956,-5.1328788,.67422867,5.9132247,2.8288224,-53.853981,-1.0747119,2.2373269,3.0552793,4.0262775,-63.686653,-2.7988601,4.5856395,7.4928036,7.4024839,-67.449471,-1.9615129,9.7419748,10.02253,7.3453836,-51.877388,-6.3732309,2.6186922,5.5943766,6.0379481,-58.884823,.83445001,9.4633055,7.0128584,6.9542246,-57.936592,5.2241592,9.6848984,5.7314944,8.2354088,-57.522564,4.7098107,1.0235062,4.4743323,4.3570237,-50.992687,6.2178044,6.5060959,3.604326,8.6517477,-43.014233,.57708526,3.3705556,2.7505472,1.8626784,-34.471668,8.2818651,2.5339229,1.1751246,8.0773582,-26.352535,-7.7967525,3.1005628,1.324194,.6145345,-54.52969,-1.7085646,4.5166926,5.263566,3.6482897,-70.590553,-2.8209589,5.324018,7.8586435,10.444162,-50.227463,7.8403702,.61087447,.65251827,2.3191941,-32.479019,4.5478363,-1.9619586,2.1898637,.63803154,-50.957012,6.1660995,4.3770843,5.3333311,5.673089,-48.946301,-3.3597441,9.7363968,1.8913237,8.3929081,-51.013645,-.44538856,8.9072838,6.6282663,6.9523807,-67.203712,8.8323059,24.069611,9.0416327,15.122214,-64.535194,6.0392609,21.271952,12.38855,15.740626,-54.705814,4.8242836,17.982323,11.127518,10.56847,-46.794624,3.6958706,2.0731809,1.929329,2.3651648,-50.872158,4.612237,5.472856,2.7397578,4.4436579,-50.96323,2.7869465,7.0540118,5.00807,5.2093568,-46.204487,-.24823976,5.1599627,3.7510028,5.5130548,-52.418468,5.313683,8.7826996,2.3247685,5.0621519,-48.366596,4.559361,8.4203701,1.1565754,4.0319219,-63.517204,6.0499616,-2.550426,5.0640826,6.1381931,-56.029186,3.6381528,1.4426988,4.3268995,4.077251,-52.15451,-7.6851439,-.81514257,5.4531369,4.6358795,-69.116051,1.2718617,6.8244734,9.6346397,10.446926,-54.055504,4.193193,6.4583621,6.1048656,7.3176813
-38.960732,7.1294007,8.2759752,3.6609459,5.1141901,-37.155098,5.9941959,5.1038632,-2.4904966,2.6524844,-45.222767,9.5441322,6.9952202,-.25248343,5.1453481,-36.772015,12.200637,9.77882,-4.0378218,4.9941592,-38.570202,8.3742247,5.9446082,-2.6575556,4.3388743,-44.484989,16.713661,9.9894543,.27534834,9.6865749,-68.306694,7.5042081,12.201893,4.5403686,11.105917,-52.138798,6.5326185,7.8560233,1.827366,4.81669,-43.527454,12.160313,8.0889654,-2.6243682,5.0234089,-53.892582,2.0503147,7.7291083,2.2402971,6.4039969,-50.02066,8.7870159,13.129418,.73089617,8.7088499,-50.47163,12.964417,14.055496,-1.1331834,6.1683955,-56.250225,4.5071845,5.6570969,1.5361313,6.6883049,-47.061569,.3993682,4.9037657,5.7785511,5.4751039,-51.333485,-1.6880985,3.5568986,4.3837147,5.2206922,-56.125713,1.2092682,4.2999969,1.7649693,5.1955476,-64.032684,9.8087196,8.0185089,-.039706465,5.3405538,-69.802002,-1.3633329,12.215944,9.0334196,8.9250536,-51.947117,-2.2878511,3.4957621,4.1137662,9.6055183,-63.327553,3.93483,9.963975,5.9912481,9.0599947,-60.489521,8.8434391,12.586068,2.3342845,9.8083782,-61.798397,5.8050909,4.632576,5.9839225,7.3484941,-54.163116,17.758986,8.0678654,2.2592161,7.130918,-43.428066,2.1793652,3.5925255,2.5441372,2.1313484,-37.201199,14.892745,5.1919928,-2.2145853,4.5003281,-23.810564,-7.3840723,1.1571327,4.1337838,1.6176045,-61.787418,.51431555,2.6349626,.97445613,5.4932594,-69.185684,2.3491211,4.5693879,9.9388342,9.1101322,-52.896091,7.6103501,1.1206445,-1.3284917,3.816164,-34.002346,3.0132163,-1.6457887,1.6468537,1.2088015,-48.735043,1.4005792,5.6849542,6.5620213,4.3884592,-51.408627,2.6989357,11.277666,2.6188138,8.2202778,-57.206177,2.3588915,13.514255,5.6436563,9.6405506,-72.390244,9.9317856,21.07678,7.7971225,17.705984,-67.197823,13.19884,20.930323,8.6752396,16.332396,-62.615444,8.2503643,19.242792,6.1937079,11.35124,-49.636753,2.8921504,2.776551,.19341901,4.2538347,-55.21389,3.3600168,6.7406259,3.7623477,3.8614278,-54.090862,8.2072268,10.314181,1.3968601,7.7138271,-47.077915,3.4783404,9.3337326,2.5473926,6.1010251,-54.415501,5.5531631,9.1486702,.5823586,7.2654219,-50.670925,7.2057409,11.05774,-1.5156345,7.1180921,-67.260033,4.7039418,-.73235613,4.0453725,7.1650629,-52.993816,8.8853331,1.1333688,2.7661893,4.7997212,-54.84864,-5.1329637,.94142735,3.213927,5.4234495,-70.092583,4.4950418,8.2075434,6.9269295,10.465695,-55.095234,6.2419729,9.4535322,2.4007556,9.3192511
