1,30.331877,1.7996652,-1.5957128,1,31.208008,-3.7504799,-.51996595,1,33.373413,-4.9936857,-1.8025035,1,32.543308,-4.8139143,-2.4118102,1,33.58691,-4.537447,-1.3244452,1,47.910854,-.03211369,-2.5070617,1,47.862995,.11375015,-.67567557,1,34.706902,.093528204,-.018979492,1,40.32972,-6.3862367,-1.7349064,1,36.876003,1.1533332,-1.8312926,1,42.853943,-2.6044147,-3.0869985,1,42.239418,-4.8720813,-4.1999607,1,40.365814,-2.4626086,-.017989414,1,32.308754,1.9968708,-.85815597,1,30.747149,1.6961625,1.0852419,1,34.492054,-.065788724,.84184593,1,40.704216,1.9353639,-.47082597,1,49.716194,-.83421254,2.7442503,1,30.59947,3.8193252,1.5526721,1,41.959953,-.058993939,-.74242413,1,45.917076,-1.5017433,-.816594,1,43.918808,-4.2934408,2.581404,1,41.064735,-1.3116022,-1.2502124,1,31.580538,.24713451,.093943626,1,35.201199,-1.6882712,-.91173309,1,20.669842,5.5546613,-.57648921,1,40.462444,.65864229,1.4298753,1,45.125301,1.650146,-.12013955,1,40.596004,-4.9697123,.68917328,1,25.512035,-2.7322435,1.3573378,1,34.761143,-5.2556639,.17676884,1,42.171867,1.5535108,-4.4391317,1,38.84893,.29547632,-1.4776435,1,48.465042,-5.8761735,-3.1444924,1,49.342297,-1.4280065,-3.6632733,1,48.253067,-.69338608,-2.738271,1,36.528996,-2.2754297,1.5956832,1,38.453285,-1.3820043,-.7792176,1,40.367939,-1.1126331,1.2172401,1,37.159637,.73060197,-1.4514631,1,40.313961,-3.0924425,-3.1434944,1,38.81514,-.80581349,-3.0298295,1,27.330015,-2.0598478,2.324769,1,29.296762,-1.280449,.9171809,1,30.806034,3.3798251,1.8520912,1,35.794449,-.68185067,-.054536965,1,37.944839,-2.0102553,-.91626883
1,29.310028,1.7796379,-3.1990502,1,35.243359,-3.9336522,-.11542927,1,36.481091,-5.3448119,-2.0634615,1,32.873367,-3.8155694,-2.8092115,1,36.465996,-6.0232339,.09395998,1,59.422188,-2.2296553,-.50372523,1,69.24839,-.84681094,2.5300958,1,46.419579,-.62143719,2.2039442,1,48.323875,-8.333765,-.15355481,1,44.486485,.75483394,-.94353771,1,55.574364,-4.4683609,1.6229631,1,51.849419,-7.1931715,-3.0243976,1,52.442287,-6.7720022,1.6030455,1,45.588524,2.7857742,1.7980675,1,41.96706,.63905543,2.0322773,1,43.701725,-.47489792,.96986663,1,54.622662,1.4738117,2.0569324,1,64.596909,-4.2305198,7.1292291,1,43.812256,.49456003,-.36157006,1,51.736313,-1.3626624,.51283842,1,61.271301,-1.8189483,2.5682032,1,64.115936,-9.6780329,1.1773424,1,56.129803,-2.1573584,1.4740285,1,36.934406,.50401026,.98091578,1,41.82666,-.98339278,-.46641615,1,21.223537,5.6519713,-.95209652,1,56.834705,-1.7162781,3.0917037,1,51.967567,-.04718522,2.1814697,1,49.884693,-7.2706332,2.3875465,1,27.801064,-2.8295453,1.466156,1,54.957359,-9.2506485,-.052169047,1,50.739441,2.0534072,-2.5878289,1,42.056908,1.0031116,-2.8916759,1,55.850494,-6.5155344,-3.2781699,1,75.886543,-3.8612373,-.14169174,1,63.164749,-.8955074,-.64193767,1,44.310818,-2.6951497,2.184859,1,55.937786,-3.3058527,3.1166375,1,51.810268,-1.2677791,2.3090117,1,47.857883,1.4912001,.20131376,1,48.576664,-4.279223,-2.2176335,1,42.64209,-.23239268,-3.8108926,1,38.894226,-2.1798134,3.6317272,1,35.722351,-2.1869748,.63760519,1,40.742012,5.7189298,2.3090713,1,45.707642,-1.6209933,.38182855,1,45.767719,-2.6562572,1.7127964
1,30.02936,1.7236567,-1.5696505,1,29.26936,-3.0749867,-.90299839,1,31.314825,-5.2654343,-1.1425052,1,31.146326,-3.6878281,-1.3095618,1,31.584188,-3.5006046,-2.2816193,1,44.577427,1.7700609,-3.584585,1,42.806675,1.9200234,-.71768677,1,33.3885,1.1591719,2.5135577,1,37.793018,-5.6592865,-2.8792422,1,34.498718,2.6893005,-1.8127459,1,40.150311,-.15175338,-2.7940338,1,39.988518,-3.7549891,-4.6215968,1,37.61203,-1.5194784,.096976504,1,28.503078,4.2253418,-2.5454478,1,28.775476,3.138684,1.3923985,1,31.805866,1.5272379,1.635464,1,38.573914,3.5600121,1.9769833,1,44.888592,1.9241908,6.268301,1,30.882364,4.4057622,1.5763745,1,38.874027,1.2828724,.079374343,1,40.751945,-.66331691,-2.1875095,1,37.973068,-2.1401837,1.7232422,1,38.46553,.0015713188,-.85851592,1,28.432755,-.14143071,.1229126,1,34.04673,-.77337378,-1.2032771,1,20.421316,5.7788596,.065617643,1,38.773617,2.9552989,3.4294326,1,42.40218,2.3464653,-1.2378302,1,37.390663,-4.6287422,1.1283253,1,24.218285,-2.5221295,.7733686,1,32.032166,-4.314765,-3.1160371,1,41.179771,1.576313,-3.9189873,1,36.741646,1.3797387,-.72350436,1,43.062538,-3.7224498,-6.0449934,1,44.043686,.72072166,-3.6499429,1,44.433758,.85989475,-3.5018551,1,32.141747,-.74723101,-1.2195629,1,35.903599,-1.3997104,-1.3247865,1,35.783371,1.0249324,1.6093327,1,34.2416,2.2170768,-1.909986,1,38.268379,-2.5841312,-3.4278839,1,36.49707,.84274352,-2.5119979,1,23.741375,-.99955022,2.162622,1,26.937778,-.62030947,-.40516436,1,27.089804,4.8926983,.46181709,1,31.875973,.66045213,-1.2598066,1,33.990341,-.85513723,-1.0870012
1,30.514637,1.8380476,.11918506,1,30.384874,-3.0597816,-.67316288,1,32.921322,-4.3659658,-1.9827374,1,31.655025,-4.6525588,-2.7253013,1,34.510715,-3.9592297,-1.6414638,1,46.870579,.41262928,.19825566,1,45.882999,1.1042029,.99639148,1,35.631474,.54242915,.68698943,1,38.829327,-5.4038029,-1.7349545,1,36.127636,1.6585116,-.85051388,1,39.991905,-1.8001337,-2.7992527,1,40.528999,-4.2978659,-4.0852785,1,39.863091,-1.4074367,1.2286677,1,33.680805,1.8041126,1.1701975,1,29.689272,3.0019102,1.8057075,1,33.067234,.96829385,1.0671676,1,40.283535,2.3012908,.79145426,1,47.580608,.79666394,5.8255658,1,34.984371,3.6690507,.51787466,1,41.551014,.40231302,-.094664969,1,42.465919,-1.366848,-1.0521098,1,42.011898,-3.4950314,3.8296974,1,39.345024,-1.1086104,-.92162913,1,29.904959,.40341771,.49535197,1,34.698433,-1.4147902,-1.204459,1,20.734163,5.7740221,-.10687456,1,42.52478,.92964613,4.1853285,1,44.990673,2.0513544,.25229919,1,39.351173,-4.5933475,1.2866808,1,24.930328,-2.5162644,1.2952946,1,34.388062,-4.5012512,1.0994557,1,42.443485,3.8216035,-2.9832432,1,39.777004,.86332738,-2.2876606,1,44.817593,-3.5859537,-1.8851331,1,46.526482,.1563241,-1.8292844,1,46.426365,1.6072408,-2.7077966,1,34.475018,-1.1515098,.56451982,1,38.050629,-1.5221404,.46638343,1,39.711777,.098912992,3.1084597,1,36.187729,1.7674853,-1.1100183,1,40.083752,-2.6123993,-3.2679632,1,37.803635,-.36618388,-3.2633152,1,25.004377,-1.7058729,2.3557379,1,26.606834,-.33104914,-.52150023,1,30.51136,4.5664639,2.1862321,1,33.259789,.092296049,.21686709,1,34.363091,-.30581251,-3.0439031
1,30.294508,1.4486266,-3.8565304,1,29.669079,-3.160347,-1.9445293,1,33.298019,-5.1940618,-2.9300497,1,32.268078,-4.3297582,-3.1444027,1,32.737457,-4.3708081,-2.5251451,1,45.914242,-1.087539,-3.3786032,1,43.809715,.96788555,-1.4579179,1,35.307251,-.30579859,-.89224744,1,39.092266,-6.1055622,-2.9540279,1,36.146889,1.53363,-1.8488617,1,40.495476,-1.4190645,-4.2345347,1,40.963234,-4.5672383,-5.334343,1,38.826859,-2.12222,-.36595061,1,32.307301,1.7094908,-2.4677153,1,30.348692,2.1460602,1.1466615,1,32.779213,.67169833,-.42148581,1,39.217873,2.4907939,-2.0835013,1,47.196636,-.38749731,2.1537962,1,28.786341,3.3612671,3.5658841,1,41.522881,-.27309093,-1.1808615,1,44.566616,-2.5296524,-.60630715,1,40.42717,-2.6041105,1.1208817,1,40.489182,-2.9508319,-2.1759424,1,29.592749,.22528876,-.2444763,1,36.01564,-4.0130825,-1.9441541,1,20.747496,5.7795048,.26162162,1,40.580669,.72304189,1.1756862,1,43.05188,2.5009844,-.27538922,1,39.253838,-4.5583701,-.25576299,1,24.769159,-2.5520885,.84507245,1,32.820034,-4.5988331,-2.2577808,1,41.454494,2.5007467,-4.0924773,1,38.093037,1.3297541,-3.5840025,1,46.436241,-5.0247769,-7.1328745,1,45.076138,-.99296832,-5.2430153,1,45.911808,.13530019,-3.8760464,1,34.013348,-1.8233589,-.7065286,1,36.755878,-1.2115489,-2.2454395,1,38.016361,-.51304823,-1.2296146,1,35.233883,1.1957963,-2.724088,1,39.197323,-2.6967485,-3.3395016,1,38.190357,-.22708553,-4.0288854,1,25.742056,-1.950395,.703224,1,27.755125,-.96587253,.88230735,1,27.953072,4.6612725,.30034041,1,33.448574,-.45842835,-1.4723665,1,34.764866,-.63533568,-1.7416741
1,30.674509,1.9921305,-.22871651,1,30.554302,-2.6809666,-1.1983654,1,32.568047,-4.1307425,-2.1463864,1,32.13348,-3.9620342,-1.5937555,1,32.337517,-4.0782762,-1.3294283,1,46.013161,1.6184444,-1.7704695,1,45.901455,1.8893685,-.79836321,1,34.927471,1.5297438,-.32613614,1,39.027306,-5.4100266,-3.3022575,1,36.699093,2.1191161,-1.332832,1,40.511616,-.51265323,-5.2501001,1,40.723026,-4.1327252,-5.084146,1,38.236103,-1.4115094,-.98379117,1,32.406506,4.3758326,.4442021,1,29.505173,3.3211403,1.9036412,1,33.604816,1.4539404,.92528939,1,39.84985,3.0422082,.0020140314,1,46.673588,1.7486782,2.738517,1,34.412781,3.8485453,.4443731,1,42.365959,1.4718167,-.062508658,1,44.570129,.34017289,-.62559187,1,40.133022,-2.0816052,.28114197,1,41.017204,-.43501964,-1.0546277,1,30.93116,1.2817622,.23498556,1,35.654266,-1.5457656,-.67930102,1,20.562746,5.6995864,-1.1127387,1,41.884384,1.7417839,2.952883,1,43.391338,2.3291478,-2.4414823,1,39.364017,-4.0021353,.073077135,1,24.821257,-2.4733138,.5258069,1,33.120522,-4.6472211,-1.2240412,1,42.155659,1.9329611,-3.669596,1,39.092911,1.7196093,-2.9338179,1,42.843933,-3.6201556,-6.2089291,1,45.4506,-.62685609,-5.825974,1,44.863819,1.2383974,-5.4437666,1,34.724602,-.40620232,-.1594469,1,37.425976,-.65682989,-.90587527,1,38.401791,1.4181991,1.2026573,1,36.392578,2.3291929,-1.6292468,1,40.87664,-2.5162888,-3.327919,1,38.128384,.2559714,-2.7518578,1,27.325136,-1.1151607,1.0219884,1,27.9123,-1.2752905,1.0168462,1,30.383457,4.8461032,1.7303363,1,34.350559,.34970912,-.67262167,1,34.890163,1.2744105,-1.8836917
1,31.200527,3.0579808,.094612785,1,29.982832,-3.0136909,-1.6241428,1,33.335571,-4.6811066,-1.9290586,1,32.228947,-3.7971063,-2.3005018,1,32.332123,-2.8127117,-2.8464434,1,45.701645,2.9174922,-2.2845433,1,44.484951,2.8219728,-2.8233876,1,33.911274,1.5680368,-.97328311,1,39.898617,-5.3547544,-3.1257994,1,36.125626,3.0890763,-1.5935813,1,40.461182,-.84304392,-4.8348022,1,40.922428,-3.2972901,-5.449873,1,38.523716,-.83794427,-1.2750729,1,30.680277,3.4902687,-.71221113,1,30.374748,2.8109186,.37550455,1,33.041481,1.6463041,-.38908535,1,38.189835,4.1655674,-1.1287889,1,46.48085,.96944743,1.556947,1,33.328163,2.9235919,-.38848975,1,40.596657,1.1358371,-1.37532,1,44.487499,1.2389613,-4.1224198,1,39.042995,-2.0422568,-.53260803,1,38.262993,.2457123,-2.0961916,1,29.897469,.65317506,-.97848386,1,33.828392,-.48729822,-1.5007616,1,20.294239,5.6972079,-.28055286,1,41.320507,1.53958,.21297257,1,43.597549,1.5879833,-1.5125097,1,39.15559,-5.0853791,.40524742,1,24.730944,-2.3895638,.48017475,1,31.853931,-3.99441,-1.203015,1,43.775738,2.6886883,-3.737215,1,38.047672,1.9162259,-3.2866092,1,44.226017,-3.9026334,-5.8671336,1,43.997196,1.0036516,-5.3198066,1,45.572266,2.8472116,-5.580966,1,34.240116,-1.0719084,-.36733767,1,36.272011,.25888863,-2.6349547,1,37.408489,1.471552,-1.2751217,1,35.502903,2.5199409,-2.8188486,1,39.476437,-2.2605751,-3.7378039,1,38.812489,.76879537,-3.6986704,1,23.873489,-.94512421,.50352669,1,27.767971,-.79258806,.27477697,1,29.354435,6.6728559,.61715025,1,32.113071,.033532698,-1.1547976,1,35.823967,.76532447,-2.5146861
1,37.212204,4.7047276,-1.5549841,1,34.807308,1.1559614,-1.9915854,1,40.571583,-1.0239289,-2.8355587,1,38.275761,.83190989,-3.0704644,1,36.317924,.18555248,-3.5325382,1,57.512985,10.518523,-6.9467044,1,55.731033,10.743564,-3.0045807,1,46.703392,8.5820522,-.8744151,1,44.447365,-1.9838265,-4.0333171,1,45.985092,10.260918,-2.1814132,1,46.456047,4.955586,-5.4941669,1,45.897099,1.6846755,-5.7076378,1,45.453102,2.6452482,-2.7191806,1,41.177578,12.867088,-1.5860977,1,45.832268,14.499909,-.48722404,1,42.589775,8.276227,-1.2668093,1,49.999535,11.050759,-1.6122961,1,54.116291,7.2746606,-.49082556,1,46.281319,9.7628231,-1.9136541,1,50.505276,9.4007149,-1.7894518,1,56.331127,8.6361141,-5.2164612,1,51.378422,5.2498341,-1.2026174,1,52.301025,7.519907,-3.9815059,1,39.611645,6.7889795,-.61633474,1,40.178413,1.5797572,-2.502063,1,20.947525,6.3615046,-.93934262,1,53.203079,10.781942,-2.5750153,1,52.040943,7.7835002,-2.4661126,1,43.509422,-.45378026,-.96470928,1,28.617666,-.092181884,.3721472,1,38.164421,-1.6291085,-1.7365985,1,49.477238,12.577147,-4.5278311,1,46.145977,8.8586607,-4.2124562,1,53.239761,-.71573526,-9.1827326,1,61.138836,9.0383644,-6.9319725,1,59.094078,11.909943,-5.995019,1,41.352009,3.9801278,-1.0665677,1,43.182152,4.2078338,-1.0290457,1,47.227226,7.6434455,-2.6917391,1,43.922337,10.130392,-3.0726593,1,47.919659,3.9389634,-4.5832024,1,45.760117,9.2631798,-3.5549703,1,32.562481,3.6267884,.19887941,1,38.248436,4.7692366,.27915227,1,35.181137,10.223961,-.54001117,1,42.791821,6.4039531,-2.0214181,1,44.421719,7.6450114,-2.5293968
1,32.041271,1.8739704,-.67350584,1,30.539852,-2.3774352,-1.7904162,1,33.026768,-4.2711492,-2.5568984,1,32.10289,-4.0029769,-2.8404083,1,33.339161,-2.8581896,-2.7559314,1,50.978527,4.4449134,-2.5777347,1,45.676079,2.0570672,-2.1020555,1,35.699993,1.7150161,-2.1466677,1,41.197937,-4.3656378,-3.101418,1,37.396599,2.6835647,-2.1498613,1,42.709652,-.42322299,-4.3879757,1,41.891994,-2.9583557,-5.6927433,1,39.920975,-.74076134,-.93591732,1,31.401058,3.8536522,-1.7733128,1,31.776665,4.0604038,-.18359706,1,33.891834,1.5344132,-1.0392444,1,41.331512,4.1110568,-2.0585225,1,46.797718,1.6257036,3.0183208,1,31.44512,4.5180092,-1.7870839,1,42.394566,2.1738806,-1.2785667,1,45.385349,.64001507,-2.9895039,1,41.558262,-.71387565,-1.2404784,1,42.626831,.64368951,-2.7458413,1,32.467968,2.6572533,-.96113181,1,36.533276,.45639944,-2.8193929,1,20.068295,5.4952631,.21186076,1,42.272675,2.4947095,1.6808453,1,43.687119,3.2444427,-1.4225397,1,39.183136,-3.6336834,-1.1570052,1,25.133009,-2.1388633,.13878407,1,32.589272,-4.4118471,-1.3484209,1,42.997356,2.7709761,-4.4247451,1,39.882355,3.0479219,-3.685503,1,45.77404,-2.8618636,-5.0509658,1,49.601166,2.7115474,-4.999907,1,50.328297,4.1911893,-3.2778158,1,34.931675,-.45788124,-1.6197774,1,37.047997,.57619101,-1.5973688,1,39.400799,2.3798308,-.73097533,1,36.861469,2.946568,-3.8668349,1,39.683067,-1.6879048,-4.1880326,1,39.838909,1.1792943,-4.181776,1,26.511402,.69766188,.46880132,1,27.30662,-.075733952,.12459867,1,30.442585,6.3121505,-.14710829,1,34.185421,1.034014,-.82667738,1,35.888138,1.7109039,-2.7815056
1,31.834633,5.2844076,.35728782,1,29.840096,-2.7804713,-1.2813991,1,32.248352,-3.5931351,-2.0062311,1,32.357273,-2.5533552,-1.0539767,1,32.859394,-3.8248947,-2.3023307,1,49.6684,11.889651,-3.9705088,1,44.328445,5.6506257,-.36533228,1,34.246292,4.3041959,1.4081696,1,39.200211,-4.0702538,-3.046057,1,36.409771,4.769908,-.60776311,1,39.989193,1.6740015,-3.7646558,1,39.990078,-1.6326745,-4.1464601,1,38.845123,-.64875823,.051486079,1,30.724663,6.3798218,.05729451,1,29.881332,6.4725051,1.9317241,1,32.737049,3.0476563,.42957714,1,41.15004,11.502398,.4140566,1,45.729355,1.9737728,4.879643,1,31.407478,6.9607272,-1.1308748,1,40.338993,4.1372104,-.92285055,1,44.242672,2.9830773,-1.0208756,1,39.413616,-.0985502,1.3265455,1,41.259312,6.9640412,-1.8510661,1,32.26347,3.7055614,-.82541531,1,35.757843,3.4257534,-1.4294078,1,20.27622,5.5418758,-.34226924,1,39.083435,3.8723688,.3103146,1,44.333633,5.8448663,-1.9266535,1,38.196953,-3.7269745,-.79113841,1,24.600206,-2.6661651,.34885275,1,33.572819,-6.2589626,-.38756794,1,42.2444,6.3315692,-3.6622393,1,37.313747,4.6482244,-.61356878,1,43.162464,-2.3192351,-7.2770619,1,48.289349,7.0922046,-5.2546086,1,47.051353,6.2764807,-2.3807547,1,33.735565,-.90671879,-1.1684405,1,35.259087,-.10813321,-.77103758,1,37.951122,5.7764487,1.3615597,1,36.512871,5.1016674,-1.4026068,1,38.936928,-1.5565315,-3.9769294,1,38.954929,2.8143086,-2.7224936,1,23.939196,-.2111395,1.8347293,1,29.013853,3.0106702,-.096909292,1,28.912785,7.7461271,1.1753694,1,33.592258,2.9734454,.19524023,1,35.403748,2.7451591,-.82237321
